drug_id,target_id,uniprot_id,drug_name,target_name,pchembl_value
CHEMBL1097371,CHEMBL1978,P11511,"11BETA,13-DIHYDRO-10-EPI-8-DEOXYCUMAM-BRIN B",Aromatase,8.7
CHEMBL109745,CHEMBL1293198,O02768,DARBUFELONE MESYLATE,Prostaglandin G/H synthase 2,6.96
CHEMBL109745,CHEMBL312,P12527,DARBUFELONE MESYLATE,Polyunsaturated fatty acid 5-lipoxygenase,6.11
CHEMBL1097456,CHEMBL218,P21554,"N-[6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDINE-4-YL]-4,4,4-TRIFLUORO-3-HYDROXYBUTANAMIDE (DIASTEREOMERIC MIX)",Cannabinoid receptor 1,9.15
CHEMBL1097456,CHEMBL253,P34972,"N-[6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDINE-4-YL]-4,4,4-TRIFLUORO-3-HYDROXYBUTANAMIDE (DIASTEREOMERIC MIX)",Cannabinoid receptor 2,6.66
CHEMBL1097764,CHEMBL1978,P11511,LUDARTIN,Aromatase,7.26
CHEMBL1097805,CHEMBL236,P41143,LONGANINE,Delta-type opioid receptor,6.16
CHEMBL1097999,CHEMBL1974,P36888,E-6201,Receptor-type tyrosine-protein kinase FLT3,8.3
CHEMBL1097999,CHEMBL3587,Q02750,E-6201,Dual specificity mitogen-activated protein kinase kinase 1,7.89
CHEMBL1098427,CHEMBL2052028,P60842,HIPPURISTANOL,Eukaryotic initiation factor 4A-I,6.69
CHEMBL1098427,CHEMBL3309046,P60843,HIPPURISTANOL,Eukaryotic initiation factor 4A-I,6.4
CHEMBL1098724,CHEMBL1250375,Q9NPH5,MIQUELIANIN,NADPH oxidase 4,6.08
CHEMBL1099308,CHEMBL1978,P11511,10-EPI-8-DEOXY-CUMAMBRIN B,Aromatase,8.15
CHEMBL11,CHEMBL1743122,O15244,IMIPRAMINE,Solute carrier family 22 member 2,6.22
CHEMBL11,CHEMBL217,P14416,IMIPRAMINE,D(2) dopamine receptor,6.39
CHEMBL11,CHEMBL222,P23975,IMIPRAMINE,Sodium-dependent noradrenaline transporter,7.8
CHEMBL11,CHEMBL224,P28223,IMIPRAMINE,5-hydroxytryptamine receptor 2A,7.03
CHEMBL11,CHEMBL225,P28335,IMIPRAMINE,5-hydroxytryptamine receptor 2C,6.8
CHEMBL11,CHEMBL228,P31645,IMIPRAMINE,Sodium-dependent serotonin transporter,9.28
CHEMBL11,CHEMBL231,P35367,IMIPRAMINE,Histamine H1 receptor,8.0
CHEMBL11,CHEMBL2370,O55192,IMIPRAMINE,Sodium-dependent noradrenaline transporter,7.92
CHEMBL11,CHEMBL277,P08911,IMIPRAMINE,Muscarinic acetylcholine receptor M5,6.52
CHEMBL11,CHEMBL3006,P34968,IMIPRAMINE,5-hydroxytryptamine receptor 2C,6.8
CHEMBL11,CHEMBL304,Q9WTR4,IMIPRAMINE,Norepinephrine transporter,7.92
CHEMBL11,CHEMBL313,P31652,IMIPRAMINE,Sodium-dependent serotonin transporter,7.54
CHEMBL11,CHEMBL319,P43140,IMIPRAMINE,Alpha-1A adrenergic receptor,8.77
CHEMBL11,CHEMBL3427,P61168,IMIPRAMINE,D(2) dopamine receptor,6.14
CHEMBL11,CHEMBL3602,Q9R0C9,IMIPRAMINE,Sigma non-opioid intracellular receptor 1,6.46
CHEMBL11,CHEMBL4642,Q60857,IMIPRAMINE,Sodium-dependent serotonin transporter,8.3
CHEMBL11,CHEMBL4701,P31390,IMIPRAMINE,Histamine H1 receptor,10.22
CHEMBL1101,CHEMBL1821,P08173,BIPERIDEN,Muscarinic acetylcholine receptor M4,7.49
CHEMBL1101,CHEMBL211,P08172,BIPERIDEN,Muscarinic acetylcholine receptor M2,7.86
CHEMBL1101,CHEMBL216,P11229,BIPERIDEN,Muscarinic acetylcholine receptor M1,8.63
CHEMBL1101,CHEMBL245,P20309,BIPERIDEN,Muscarinic acetylcholine receptor M3,8.22
CHEMBL110317,CHEMBL1898,P28222,ACETRYPTINE,5-hydroxytryptamine receptor 1B,8.13
CHEMBL110317,CHEMBL1983,P28221,ACETRYPTINE,5-hydroxytryptamine receptor 1D,8.01
CHEMBL110317,CHEMBL214,P08908,ACETRYPTINE,5-hydroxytryptamine receptor 1A,8.89
CHEMBL110458,CHEMBL2524,P06280,MIGALASTAT,Alpha-galactosidase A,7.89
CHEMBL110458,CHEMBL2748,P14410,MIGALASTAT,"Sucrase-isomaltase, intestinal",6.58
CHEMBL110458,CHEMBL5217,Q42656,MIGALASTAT,Alpha-galactosidase,8.52
CHEMBL1105,CHEMBL4681,P42330,6-METHOXY-2-NAPHTHYLACETIC ACID,Aldo-keto reductase family 1 member C3,6.19
CHEMBL1106,CHEMBL3943,P31389,EPINASTINE,Histamine H1 receptor,8.85
CHEMBL110691,CHEMBL1909044,Q690N0,CHLORMADINONE ACETATE,Progesterone receptor,9.16
CHEMBL110691,CHEMBL2034,P04150,CHLORMADINONE ACETATE,Glucocorticoid receptor,7.76
CHEMBL110691,CHEMBL3072,P15207,CHLORMADINONE ACETATE,Androgen receptor,7.68
CHEMBL1107,CHEMBL240,Q12809,HALOFANTRINE,Voltage-gated inwardly rectifying potassium channel KCNH2,7.4
CHEMBL110739,CHEMBL1770032,Q9R0W2,CORTICOSTERONE,Solute carrier family 22 member 2,6.41
CHEMBL110739,CHEMBL1994,P08235,CORTICOSTERONE,Mineralocorticoid receptor,9.3
CHEMBL110739,CHEMBL2073673,O75751,CORTICOSTERONE,Solute carrier family 22 member 3,6.54
CHEMBL110739,CHEMBL2421,P08185,CORTICOSTERONE,Corticosteroid-binding globulin,7.88
CHEMBL110739,CHEMBL3305,P04278,CORTICOSTERONE,Sex hormone-binding globulin,6.34
CHEMBL1108,CHEMBL1821,P08173,DROPERIDOL,Muscarinic acetylcholine receptor M4,6.27
CHEMBL1108,CHEMBL1833,P41595,DROPERIDOL,5-hydroxytryptamine receptor 2B,6.07
CHEMBL1108,CHEMBL1916,P18825,DROPERIDOL,Alpha-2C adrenergic receptor,6.59
CHEMBL1108,CHEMBL1942,P18089,DROPERIDOL,Alpha-2B adrenergic receptor,7.0
CHEMBL1108,CHEMBL2056,P21728,DROPERIDOL,D(1A) dopamine receptor,6.26
CHEMBL1108,CHEMBL217,P14416,DROPERIDOL,D(2) dopamine receptor,9.1
CHEMBL1108,CHEMBL223,P25100,DROPERIDOL,Alpha-1D adrenergic receptor,7.39
CHEMBL1108,CHEMBL224,P28223,DROPERIDOL,5-hydroxytryptamine receptor 2A,9.13
CHEMBL1108,CHEMBL225,P28335,DROPERIDOL,5-hydroxytryptamine receptor 2C,6.62
CHEMBL1108,CHEMBL231,P35367,DROPERIDOL,Histamine H1 receptor,6.28
CHEMBL1108,CHEMBL234,P35462,DROPERIDOL,D(3) dopamine receptor,9.03
CHEMBL1108,CHEMBL240,Q12809,DROPERIDOL,Voltage-gated inwardly rectifying potassium channel KCNH2,7.49
CHEMBL1108,CHEMBL273,P19327,DROPERIDOL,5-hydroxytryptamine receptor 1A,6.86
CHEMBL1108,CHEMBL315,P15823,DROPERIDOL,Alpha-1B adrenergic receptor,8.01
CHEMBL1108,CHEMBL319,P43140,DROPERIDOL,Alpha-1A adrenergic receptor,9.18
CHEMBL1108,CHEMBL5017,O70528,DROPERIDOL,5-hydroxytryptamine receptor 4,6.2
CHEMBL1109,CHEMBL3397,P11712,SULFAPHENAZOLE,Cytochrome P450 2C9,7.1
CHEMBL111,CHEMBL218,P21554,RIMONABANT,Cannabinoid receptor 1,9.96
CHEMBL111,CHEMBL253,P34972,RIMONABANT,Cannabinoid receptor 2,8.96
CHEMBL111,CHEMBL3037,P47746,RIMONABANT,Cannabinoid receptor 1,8.82
CHEMBL111,CHEMBL3397,P11712,RIMONABANT,Cytochrome P450 2C9,8.28
CHEMBL111,CHEMBL3571,P20272,RIMONABANT,Cannabinoid receptor 1,9.77
CHEMBL111,CHEMBL5373,P47936,RIMONABANT,Cannabinoid receptor 2,7.82
CHEMBL1110,CHEMBL1833,P41595,ALOSETRON,5-hydroxytryptamine receptor 2B,7.19
CHEMBL1110,CHEMBL1899,P46098,ALOSETRON,5-hydroxytryptamine receptor 3A,9.3
CHEMBL1110,CHEMBL3356,P05177,ALOSETRON,Cytochrome P450 1A2,6.22
CHEMBL1110,CHEMBL340,P08684,ALOSETRON,Cytochrome P450 3A4,6.22
CHEMBL1111,CHEMBL1785,P24530,AMBRISENTAN,Endothelin receptor type B,6.71
CHEMBL1111,CHEMBL252,P25101,AMBRISENTAN,Endothelin-1 receptor,9.0
CHEMBL1112,CHEMBL1833,P41595,ARIPIPRAZOLE,5-hydroxytryptamine receptor 2B,9.44
CHEMBL1112,CHEMBL1867,P08913,ARIPIPRAZOLE,Alpha-2A adrenergic receptor,7.0
CHEMBL1112,CHEMBL1898,P28222,ARIPIPRAZOLE,5-hydroxytryptamine receptor 1B,6.0
CHEMBL1112,CHEMBL1899,P46098,ARIPIPRAZOLE,5-hydroxytryptamine receptor 3A,6.0
CHEMBL1112,CHEMBL1916,P18825,ARIPIPRAZOLE,Alpha-2C adrenergic receptor,7.42
CHEMBL1112,CHEMBL1942,P18089,ARIPIPRAZOLE,Alpha-2B adrenergic receptor,6.0
CHEMBL1112,CHEMBL1983,P28221,ARIPIPRAZOLE,5-hydroxytryptamine receptor 1D,7.0
CHEMBL1112,CHEMBL2056,P21728,ARIPIPRAZOLE,D(1A) dopamine receptor,6.51
CHEMBL1112,CHEMBL214,P08908,ARIPIPRAZOLE,5-hydroxytryptamine receptor 1A,8.77
CHEMBL1112,CHEMBL217,P14416,ARIPIPRAZOLE,D(2) dopamine receptor,9.7
CHEMBL1112,CHEMBL219,P21917,ARIPIPRAZOLE,D(4) dopamine receptor,7.36
CHEMBL1112,CHEMBL224,P28223,ARIPIPRAZOLE,5-hydroxytryptamine receptor 2A,9.1
CHEMBL1112,CHEMBL225,P28335,ARIPIPRAZOLE,5-hydroxytryptamine receptor 2C,7.74
CHEMBL1112,CHEMBL228,P31645,ARIPIPRAZOLE,Sodium-dependent serotonin transporter,7.5
CHEMBL1112,CHEMBL229,P35348,ARIPIPRAZOLE,Alpha-1A adrenergic receptor,8.05
CHEMBL1112,CHEMBL231,P35367,ARIPIPRAZOLE,Histamine H1 receptor,7.6
CHEMBL1112,CHEMBL232,P35368,ARIPIPRAZOLE,Alpha-1B adrenergic receptor,7.0
CHEMBL1112,CHEMBL234,P35462,ARIPIPRAZOLE,D(3) dopamine receptor,9.1
CHEMBL1112,CHEMBL240,Q12809,ARIPIPRAZOLE,Voltage-gated inwardly rectifying potassium channel KCNH2,6.22
CHEMBL1112,CHEMBL265,P18901,ARIPIPRAZOLE,D(1A) dopamine receptor,9.1
CHEMBL1112,CHEMBL273,P19327,ARIPIPRAZOLE,5-hydroxytryptamine receptor 1A,9.4
CHEMBL1112,CHEMBL3138,P19020,ARIPIPRAZOLE,D(3) dopamine receptor,7.42
CHEMBL1112,CHEMBL3155,P34969,ARIPIPRAZOLE,5-hydroxytryptamine receptor 7,8.0
CHEMBL1112,CHEMBL322,P14842,ARIPIPRAZOLE,5-hydroxytryptamine receptor 2A,8.15
CHEMBL1112,CHEMBL3223,P32305,ARIPIPRAZOLE,5-hydroxytryptamine receptor 7,7.05
CHEMBL1112,CHEMBL324,P08909,ARIPIPRAZOLE,5-hydroxytryptamine receptor 2C,7.74
CHEMBL1112,CHEMBL3361,P30729,ARIPIPRAZOLE,D(4) dopamine receptor,6.29
CHEMBL1112,CHEMBL3371,P50406,ARIPIPRAZOLE,5-hydroxytryptamine receptor 6,7.05
CHEMBL1112,CHEMBL339,P61169,ARIPIPRAZOLE,D(2) dopamine receptor,9.1
CHEMBL1112,CHEMBL3426,P47898,ARIPIPRAZOLE,5-hydroxytryptamine receptor 5A,6.0
CHEMBL1112,CHEMBL3943,P31389,ARIPIPRAZOLE,Histamine H1 receptor,7.31
CHEMBL1112,CHEMBL4302,P08183,ARIPIPRAZOLE,ATP-dependent translocase ABCB1,6.11
CHEMBL1113,CHEMBL1821,P08173,AMOXAPINE,Muscarinic acetylcholine receptor M4,6.62
CHEMBL1113,CHEMBL1833,P41595,AMOXAPINE,5-hydroxytryptamine receptor 2B,8.18
CHEMBL1113,CHEMBL1867,P08913,AMOXAPINE,Alpha-2A adrenergic receptor,6.31
CHEMBL1113,CHEMBL1916,P18825,AMOXAPINE,Alpha-2C adrenergic receptor,6.34
CHEMBL1113,CHEMBL1942,P18089,AMOXAPINE,Alpha-2B adrenergic receptor,6.59
CHEMBL1113,CHEMBL2035,P08912,AMOXAPINE,Muscarinic acetylcholine receptor M5,6.21
CHEMBL1113,CHEMBL2056,P21728,AMOXAPINE,D(1A) dopamine receptor,6.71
CHEMBL1113,CHEMBL211,P08172,AMOXAPINE,Muscarinic acetylcholine receptor M2,6.03
CHEMBL1113,CHEMBL214,P08908,AMOXAPINE,5-hydroxytryptamine receptor 1A,6.66
CHEMBL1113,CHEMBL216,P11229,AMOXAPINE,Muscarinic acetylcholine receptor M1,6.54
CHEMBL1113,CHEMBL217,P14416,AMOXAPINE,D(2) dopamine receptor,7.17
CHEMBL1113,CHEMBL219,P21917,AMOXAPINE,D(4) dopamine receptor,7.47
CHEMBL1113,CHEMBL222,P23975,AMOXAPINE,Sodium-dependent noradrenaline transporter,7.89
CHEMBL1113,CHEMBL223,P25100,AMOXAPINE,Alpha-1D adrenergic receptor,6.82
CHEMBL1113,CHEMBL224,P28223,AMOXAPINE,5-hydroxytryptamine receptor 2A,9.35
CHEMBL1113,CHEMBL225,P28335,AMOXAPINE,5-hydroxytryptamine receptor 2C,8.7
CHEMBL1113,CHEMBL228,P31645,AMOXAPINE,Sodium-dependent serotonin transporter,7.75
CHEMBL1113,CHEMBL231,P35367,AMOXAPINE,Histamine H1 receptor,7.96
CHEMBL1113,CHEMBL234,P35462,AMOXAPINE,D(3) dopamine receptor,7.34
CHEMBL1113,CHEMBL245,P20309,AMOXAPINE,Muscarinic acetylcholine receptor M3,6.42
CHEMBL1113,CHEMBL315,P15823,AMOXAPINE,Alpha-1B adrenergic receptor,7.22
CHEMBL1113,CHEMBL3155,P34969,AMOXAPINE,5-hydroxytryptamine receptor 7,6.3
CHEMBL1113,CHEMBL319,P43140,AMOXAPINE,Alpha-1A adrenergic receptor,6.84
CHEMBL1113,CHEMBL3371,P50406,AMOXAPINE,5-hydroxytryptamine receptor 6,7.46
CHEMBL11133,CHEMBL2902,P00381,ISOAMINOPTERIN,Dihydrofolate reductase,7.82
CHEMBL1115,CHEMBL4768,P23795,PYRIDOSTIGMINE,Acetylcholinesterase,7.3
CHEMBL1115,CHEMBL4780,P04058,PYRIDOSTIGMINE,Acetylcholinesterase,7.09
CHEMBL11157,CHEMBL204,P00734,L-374087,Prothrombin,9.3
CHEMBL1116,CHEMBL206,P03372,RALOXIFENE HYDROCHLORIDE,Estrogen receptor,10.15
CHEMBL1116,CHEMBL242,Q92731,RALOXIFENE HYDROCHLORIDE,Estrogen receptor beta,7.37
CHEMBL1116,CHEMBL2724,P06211,RALOXIFENE HYDROCHLORIDE,Estrogen receptor,9.43
CHEMBL1116,CHEMBL3021,Q62986,RALOXIFENE HYDROCHLORIDE,Estrogen receptor beta,8.56
CHEMBL111612,CHEMBL252,P25101,ABT-546,Endothelin-1 receptor,9.34
CHEMBL111612,CHEMBL4566,P26684,ABT-546,Endothelin-1 receptor,9.25
CHEMBL1117,CHEMBL1806,P11388,IDARUBICIN,DNA topoisomerase 2-alpha,8.59
CHEMBL1118,CHEMBL222,P23975,DESVENLAFAXINE,Sodium-dependent noradrenaline transporter,6.27
CHEMBL1118,CHEMBL228,P31645,DESVENLAFAXINE,Sodium-dependent serotonin transporter,8.39
CHEMBL1118,CHEMBL313,P31652,DESVENLAFAXINE,Sodium-dependent serotonin transporter,6.75
CHEMBL1118,CHEMBL319,P43140,DESVENLAFAXINE,Alpha-1A adrenergic receptor,7.22
CHEMBL111825,CHEMBL3911,Q15722,LEUCETTAMINE A,Leukotriene B4 receptor 1,6.12
CHEMBL1121,CHEMBL1901,P32238,SINCALIDE,Cholecystokinin receptor type A,10.36
CHEMBL1121,CHEMBL2854,P56481,SINCALIDE,Gastrin/cholecystokinin type B receptor,9.52
CHEMBL1121,CHEMBL2871,P30551,SINCALIDE,Cholecystokinin receptor type A,10.05
CHEMBL1121,CHEMBL298,P32239,SINCALIDE,Gastrin/cholecystokinin type B receptor,10.3
CHEMBL1121,CHEMBL3501,Q63931,SINCALIDE,Cholecystokinin receptor type A,9.55
CHEMBL1121,CHEMBL3508,P30553,SINCALIDE,Gastrin/cholecystokinin type B receptor,9.39
CHEMBL1123,CHEMBL1821,P08173,DICYCLOMINE,Muscarinic acetylcholine receptor M4,9.39
CHEMBL1123,CHEMBL1833,P41595,DICYCLOMINE,5-hydroxytryptamine receptor 2B,6.08
CHEMBL1123,CHEMBL2035,P08912,DICYCLOMINE,Muscarinic acetylcholine receptor M5,8.77
CHEMBL1123,CHEMBL211,P08172,DICYCLOMINE,Muscarinic acetylcholine receptor M2,7.8
CHEMBL1123,CHEMBL216,P11229,DICYCLOMINE,Muscarinic acetylcholine receptor M1,9.08
CHEMBL1123,CHEMBL224,P28223,DICYCLOMINE,5-hydroxytryptamine receptor 2A,7.16
CHEMBL1123,CHEMBL225,P28335,DICYCLOMINE,5-hydroxytryptamine receptor 2C,6.61
CHEMBL1123,CHEMBL234,P35462,DICYCLOMINE,D(3) dopamine receptor,6.39
CHEMBL1123,CHEMBL245,P20309,DICYCLOMINE,Muscarinic acetylcholine receptor M3,9.03
CHEMBL1123,CHEMBL276,P08482,DICYCLOMINE,Muscarinic acetylcholine receptor M1,8.61
CHEMBL1123,CHEMBL287,Q99720,DICYCLOMINE,Sigma non-opioid intracellular receptor 1,8.69
CHEMBL1123,CHEMBL309,P10980,DICYCLOMINE,Muscarinic acetylcholine receptor M2,7.33
CHEMBL112481,CHEMBL250,P25105,VERAGUENSIN,Platelet-activating factor receptor,6.0
CHEMBL112481,CHEMBL5136,P21556,VERAGUENSIN,Platelet-activating factor receptor,6.0
CHEMBL1125,CHEMBL2056,P21728,DESMETHYLOLANZAPINE,D(1A) dopamine receptor,6.69
CHEMBL1125,CHEMBL217,P14416,DESMETHYLOLANZAPINE,D(2) dopamine receptor,8.05
CHEMBL1125,CHEMBL231,P35367,DESMETHYLOLANZAPINE,Histamine H1 receptor,7.66
CHEMBL11252,CHEMBL2167,P01112,STALLIMYCIN,GTPase HRas,6.7
CHEMBL112570,CHEMBL1741186,P51449,CHOLESTEROL,Nuclear receptor ROR-gamma,7.7
CHEMBL112570,CHEMBL4523203,P22059,CHOLESTEROL,Oxysterol-binding protein 1,6.76
CHEMBL112570,CHEMBL4523510,Q9Y6A2,CHOLESTEROL,Cholesterol 24-hydroxylase,6.17
CHEMBL112570,CHEMBL5465343,Q969R2,CHOLESTEROL,Oxysterol-binding protein 2,7.17
CHEMBL1127,CHEMBL220,P22303,7-HYDROXYTACRINE,Acetylcholinesterase,6.21
CHEMBL1127,CHEMBL3199,P37136,7-HYDROXYTACRINE,Acetylcholinesterase,6.32
CHEMBL1128,CHEMBL220,P22303,EDROPHONIUM CHLORIDE,Acetylcholinesterase,6.7
CHEMBL1128,CHEMBL4768,P23795,EDROPHONIUM CHLORIDE,Acetylcholinesterase,7.3
CHEMBL11298,CHEMBL4078,O42275,SERINE,Acetylcholinesterase,7.82
CHEMBL11298,CHEMBL5763,P81908,SERINE,Cholinesterase,7.8
CHEMBL113,CHEMBL4461,Q9NTG7,CAFFEINE,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",6.16
CHEMBL113142,CHEMBL226,P30542,ZM-241385,Adenosine receptor A1,6.75
CHEMBL113142,CHEMBL251,P29274,ZM-241385,Adenosine receptor A2a,10.0
CHEMBL113142,CHEMBL255,P29275,ZM-241385,Adenosine receptor A2b,7.71
CHEMBL113142,CHEMBL256,P0DMS8,ZM-241385,Adenosine receptor A3,6.52
CHEMBL113142,CHEMBL302,P30543,ZM-241385,Adenosine receptor A2a,9.05
CHEMBL113142,CHEMBL318,P25099,ZM-241385,Adenosine receptor A1,6.38
CHEMBL113262,CHEMBL2189127,Q9BV23,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,Monoacylglycerol lipase ABHD6,7.77
CHEMBL113262,CHEMBL2243,O00519,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,Fatty-acid amide hydrolase 1,9.48
CHEMBL113262,CHEMBL3037,P47746,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,Cannabinoid receptor 1,6.28
CHEMBL113262,CHEMBL3229,P97612,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,Fatty-acid amide hydrolase 1,8.6
CHEMBL113262,CHEMBL3455,O08914,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,Fatty-acid amide hydrolase 1,10.0
CHEMBL113262,CHEMBL3571,P20272,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,Cannabinoid receptor 1,7.7
CHEMBL113262,CHEMBL3816,P47712,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,Cytosolic phospholipase A2,6.19
CHEMBL113262,CHEMBL4191,Q99685,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,Monoglyceride lipase,7.6
CHEMBL113262,CHEMBL4463,P68402,METHOXYARACHIDONOYL FLUOROPHOSPHONATE,Platelet-activating factor acetylhydrolase IB subunit alpha2,7.14
CHEMBL113263,CHEMBL2243,O00519,METHYL DODECYLPHOSPHONOFLUORIDOATE,Fatty-acid amide hydrolase 1,8.52
CHEMBL113263,CHEMBL3229,P97612,METHYL DODECYLPHOSPHONOFLUORIDOATE,Fatty-acid amide hydrolase 1,8.52
CHEMBL113263,CHEMBL3455,O08914,METHYL DODECYLPHOSPHONOFLUORIDOATE,Fatty-acid amide hydrolase 1,8.7
CHEMBL113313,CHEMBL3278,O08725,CAPROMORELIN,Growth hormone secretagogue receptor type 1,10.77
CHEMBL113313,CHEMBL4616,Q92847,CAPROMORELIN,Growth hormone secretagogue receptor type 1,9.05
CHEMBL1134,CHEMBL220,P22303,DECAMETHONIUM BROMIDE,Acetylcholinesterase,6.0
CHEMBL1137,CHEMBL2289,P54833,4-HYDROXYPROPRANOLOL SULFATE,Beta-2 adrenergic receptor,8.62
CHEMBL1137,CHEMBL5471,B0FL73,4-HYDROXYPROPRANOLOL SULFATE,Beta-1 adrenergic receptor,8.24
CHEMBL113718,CHEMBL2871,P30551,IQM-95333,Cholecystokinin receptor type A,8.8
CHEMBL1138,CHEMBL2027,Q9UHC9,EZETIMIBE,NPC1-like intracellular cholesterol transporter 1,6.43
CHEMBL1138,CHEMBL5161,Q6T3U3,EZETIMIBE,NPC1-like intracellular cholesterol transporter 1,6.7
CHEMBL113830,CHEMBL1833,P41595,"(S,R)-IFENPRODIL",5-hydroxytryptamine receptor 2B,7.18
CHEMBL113830,CHEMBL1904,Q13224,"(S,R)-IFENPRODIL","Glutamate receptor ionotropic, NMDA 2B",8.11
CHEMBL113830,CHEMBL214,P08908,"(S,R)-IFENPRODIL",5-hydroxytryptamine receptor 1A,7.34
CHEMBL113830,CHEMBL224,P28223,"(S,R)-IFENPRODIL",5-hydroxytryptamine receptor 2A,6.29
CHEMBL113830,CHEMBL229,P35348,"(S,R)-IFENPRODIL",Alpha-1A adrenergic receptor,7.57
CHEMBL113830,CHEMBL287,Q99720,"(S,R)-IFENPRODIL",Sigma non-opioid intracellular receptor 1,8.7
CHEMBL113830,CHEMBL3224,P32352,"(S,R)-IFENPRODIL",C-8 sterol isomerase ERG2,9.0
CHEMBL113830,CHEMBL338,P23977,"(S,R)-IFENPRODIL",Sodium-dependent dopamine transporter,6.44
CHEMBL113830,CHEMBL4105864,Q5U3Y7,"(S,R)-IFENPRODIL",Sigma intracellular receptor 2,7.82
CHEMBL113830,CHEMBL4153,Q60492,"(S,R)-IFENPRODIL",Sigma non-opioid intracellular receptor 1,7.12
CHEMBL113830,CHEMBL4931,Q15125,"(S,R)-IFENPRODIL","3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",8.3
CHEMBL113841,CHEMBL286,P00797,ZANKIREN,Renin,9.7
CHEMBL114,CHEMBL2366517,Q9YQ12,SAQUINAVIR,Protease,10.4
CHEMBL114,CHEMBL243,Q72874,SAQUINAVIR,Human immunodeficiency virus type 1 protease,10.4
CHEMBL114,CHEMBL2857,Q4U254,SAQUINAVIR,Human rhinovirus A protease,9.3
CHEMBL114,CHEMBL340,P08684,SAQUINAVIR,Cytochrome P450 3A4,6.77
CHEMBL114,CHEMBL5074,P88142,SAQUINAVIR,Human immunodeficiency virus type 2 pol protein,9.3
CHEMBL11417,CHEMBL1909484,Q9P0U3,STREPTONIGRIN,Sentrin-specific protease 1,6.28
CHEMBL11417,CHEMBL1909488,Q9ULW8,STREPTONIGRIN,Protein-arginine deiminase type-3,6.37
CHEMBL11417,CHEMBL2730,P21980,STREPTONIGRIN,Protein-glutamine gamma-glutamyltransferase,7.4
CHEMBL114325,CHEMBL3501,Q63931,AMIGLUMIDE,Cholecystokinin receptor type A,7.92
CHEMBL114395,CHEMBL1881,P43116,PINADOLINE,Prostaglandin E2 receptor EP2 subtype,6.2
CHEMBL1144,CHEMBL3247,P51639,PRAVASTATIN,3-hydroxy-3-methylglutaryl-coenzyme A reductase,7.89
CHEMBL1144,CHEMBL402,P04035,PRAVASTATIN,3-hydroxy-3-methylglutaryl-coenzyme A reductase,8.25
CHEMBL114551,CHEMBL4481,P35228,GW-274150,"Nitric oxide synthase, inducible",7.16
CHEMBL114586,CHEMBL2821,P00748,SEPIMOSTAT,Coagulation factor XII,7.68
CHEMBL1146,CHEMBL1641347,Q4U2R8,CEFAMANDOLE,Solute carrier family 22 member 6,7.52
CHEMBL1146,CHEMBL1641348,Q8TCC7,CEFAMANDOLE,Organic anion transporter 3,7.34
CHEMBL1147,CHEMBL230,P35354,HYDROXYLATED DERIVATIVE,Prostaglandin G/H synthase 2,6.75
CHEMBL11471,CHEMBL3048,P29476,L-NIO,Nitric oxide synthase 1,6.1
CHEMBL11471,CHEMBL3568,P29475,L-NIO,Nitric oxide synthase 1,6.64
CHEMBL11471,CHEMBL4481,P35228,L-NIO,"Nitric oxide synthase, inducible",6.47
CHEMBL11471,CHEMBL4803,P29474,L-NIO,Nitric oxide synthase 3,6.09
CHEMBL114715,CHEMBL204,P00734,INOGATRAN,Prothrombin,8.38
CHEMBL114715,CHEMBL3769,P00760,INOGATRAN,Serine protease 1,6.17
CHEMBL115,CHEMBL2366517,Q9YQ12,INDINAVIR ANHYDROUS,Protease,7.98
CHEMBL1153,CHEMBL2073690,Q6ZQN7,DIGOXIGENIN,Solute carrier organic anion transporter family member 4C1,6.31
CHEMBL1154,CHEMBL273,P19327,BENZISOTHIAZOLE-3-YL-PIPERAZINE,5-hydroxytryptamine receptor 1A,6.72
CHEMBL1154,CHEMBL322,P14842,BENZISOTHIAZOLE-3-YL-PIPERAZINE,5-hydroxytryptamine receptor 2A,6.96
CHEMBL115452,CHEMBL1929,P47989,BROUSSOCHALCONE A,Xanthine dehydrogenase/oxidase,6.22
CHEMBL115452,CHEMBL1951,P21397,BROUSSOCHALCONE A,Amine oxidase [flavin-containing] A,6.14
CHEMBL115653,CHEMBL280,P45452,CIPEMASTAT,Collagenase 3,9.28
CHEMBL115653,CHEMBL283,P08254,CIPEMASTAT,Stromelysin-1,7.25
CHEMBL115653,CHEMBL321,P14780,CIPEMASTAT,Matrix metalloproteinase-9,8.62
