drug,disease,jaccard_score,n_connecting_targets
CHEMBL1374751,HP_0006536,0.5,1
CHEMBL1374751,EFO_0004614,0.5,1
CHEMBL1374751,OBA_1001087,0.5,1
CHEMBL1374751,EFO_0022148,0.5,1
CHEMBL1374751,EFO_0006335,0.5,1
CHEMBL1375,HP_0001250,1.0,1
CHEMBL13795,HP_0002017,0.3333333333333333,1
CHEMBL13795,EFO_0009454,0.3333333333333333,1
CHEMBL1382,EFO_0005854,0.16666666666666666,1
CHEMBL1382,EFO_0004190,0.16666666666666666,1
CHEMBL1382,MONDO_0004247,0.3333333333333333,2
CHEMBL1382,EFO_0009869,0.16666666666666666,1
CHEMBL1382,EFO_0006928,0.16666666666666666,1
CHEMBL13828,EFO_0000677,0.3333333333333333,1
CHEMBL13828,EFO_0004895,0.3333333333333333,1
CHEMBL13852,MONDO_0005271,0.125,1
CHEMBL13852,EFO_0005251,0.125,1
CHEMBL13852,HP_0001742,0.375,3
CHEMBL13852,EFO_0006336,0.125,1
CHEMBL13852,HP_0001945,0.125,1
CHEMBL13852,EFO_0005611,0.125,1
CHEMBL13852,MONDO_0004985,0.125,1
CHEMBL13852,MONDO_0005041,0.125,1
CHEMBL13852,EFO_0000319,0.125,1
CHEMBL13852,EFO_0007214,0.125,1
CHEMBL13852,HP_0012735,0.125,1
CHEMBL13852,EFO_0003956,0.125,1
CHEMBL13852,EFO_0003888,0.125,1
CHEMBL13852,EFO_0005751,0.125,1
CHEMBL13852,EFO_0000537,0.125,1
CHEMBL13852,EFO_0003756,0.125,1
CHEMBL13852,EFO_0005252,0.125,1
CHEMBL13856,MONDO_0005271,0.2,1
CHEMBL13856,EFO_0005251,0.2,1
CHEMBL13856,HP_0001742,0.6,3
CHEMBL13856,HP_0001945,0.2,1
CHEMBL13856,EFO_0000319,0.2,1
CHEMBL13856,EFO_0007214,0.2,1
CHEMBL13856,HP_0012735,0.2,1
CHEMBL13856,EFO_0003956,0.2,1
CHEMBL13856,EFO_0003888,0.2,1
CHEMBL13856,EFO_0005751,0.2,1
CHEMBL13856,EFO_0000537,0.2,1
CHEMBL13856,EFO_0005252,0.2,1
CHEMBL1385840,MONDO_0005271,0.08333333333333333,1
CHEMBL1385840,EFO_0007319,0.08333333333333333,1
CHEMBL1385840,EFO_0005251,0.08333333333333333,1
CHEMBL1385840,EFO_0008533,0.08333333333333333,1
CHEMBL1385840,EFO_0006336,0.08333333333333333,1
CHEMBL1385840,HP_0001945,0.08333333333333333,1
CHEMBL1385840,EFO_0005611,0.08333333333333333,1
CHEMBL1385840,HP_0002017,0.08333333333333333,1
CHEMBL1385840,HP_0001742,0.08333333333333333,1
CHEMBL1385840,EFO_0000677,0.08333333333333333,1
CHEMBL1385840,MONDO_0005041,0.08333333333333333,1
CHEMBL1385840,EFO_0000319,0.08333333333333333,1
CHEMBL1385840,EFO_0000764,0.08333333333333333,1
CHEMBL1385840,EFO_0003888,0.08333333333333333,1
CHEMBL1385840,HP_0002013,0.08333333333333333,1
CHEMBL1385840,EFO_0004895,0.08333333333333333,1
CHEMBL13878,EFO_0005757,0.5,1
CHEMBL13878,EFO_0001645,0.5,1
CHEMBL13878,EFO_0002609,0.5,1
CHEMBL13878,MONDO_0002258,0.5,1
CHEMBL13878,HP_0001643,0.5,1
CHEMBL13878,EFO_0003956,0.5,1
CHEMBL13878,EFO_0000729,0.5,1
CHEMBL13878,MONDO_0000831,0.5,1
CHEMBL13878,Orphanet_733,0.5,1
CHEMBL13878,EFO_1001375,0.5,1
CHEMBL13878,EFO_0000712,0.5,1
CHEMBL13883,EFO_0005772,0.5,1
CHEMBL1389,MONDO_0001572,1.0,1
CHEMBL1389,EFO_0000731,1.0,1
CHEMBL1389,EFO_0003894,1.0,1
CHEMBL138921,HP_0003418,1.0,1
CHEMBL138921,HP_0001945,1.0,1
CHEMBL139,EFO_0005757,0.2,1
CHEMBL139,EFO_0001645,0.2,1
CHEMBL139,EFO_0002609,0.2,1
CHEMBL139,HP_0001643,0.2,1
CHEMBL139,MONDO_0002258,0.2,1
CHEMBL139,EFO_1001375,0.2,1
CHEMBL139,EFO_0003956,0.2,1
CHEMBL139,EFO_0000729,0.2,1
CHEMBL139,Orphanet_733,0.2,1
CHEMBL139,MONDO_0000831,0.2,1
CHEMBL139,EFO_0000712,0.2,1
CHEMBL139000,MONDO_0019514,0.3333333333333333,1
CHEMBL1393,MONDO_0008728,0.25,1
CHEMBL1393,MONDO_0003937,0.25,1
CHEMBL1393,EFO_1001051,0.25,1
CHEMBL1393,EFO_0000565,0.25,1
CHEMBL1393,MONDO_0001134,0.25,1
CHEMBL1393,MONDO_0004773,0.25,1
CHEMBL1393,EFO_0007160,0.25,1
CHEMBL1393,EFO_0000676,0.25,1
CHEMBL1393,EFO_0000574,0.25,1
CHEMBL1393,EFO_0000616,0.25,1
CHEMBL1393,EFO_0005558,0.25,1
CHEMBL1393,EFO_0004255,0.25,1
CHEMBL1393,EFO_0003894,0.25,1
CHEMBL1393,EFO_0004714,0.25,1
CHEMBL1393,HP_0006536,0.25,1
CHEMBL1393,MONDO_0001572,0.25,1
CHEMBL1393,EFO_0000731,0.25,1
CHEMBL1393,EFO_1001417,0.25,1
CHEMBL1395,MONDO_0008728,0.5,1
CHEMBL1395,MONDO_0003937,0.5,1
CHEMBL1395,EFO_1001051,0.5,1
CHEMBL1395,EFO_0000565,0.5,1
CHEMBL1395,MONDO_0004773,0.5,1
CHEMBL1395,EFO_0000676,0.5,1
CHEMBL1395,EFO_0000574,0.5,1
CHEMBL1395,EFO_0005558,0.5,1
CHEMBL1395,HP_0006536,0.5,1
CHEMBL1395,EFO_0007160,0.5,1
CHEMBL1395,EFO_1001417,0.5,1
CHEMBL1397,EFO_0000764,0.25,1
CHEMBL1397,MONDO_0018479,0.25,1
CHEMBL139835,MONDO_0008728,0.3333333333333333,1
CHEMBL139835,MONDO_0003937,0.3333333333333333,1
CHEMBL139835,EFO_1001051,0.3333333333333333,1
CHEMBL139835,EFO_0000565,0.3333333333333333,1
CHEMBL139835,MONDO_0004773,0.3333333333333333,1
CHEMBL139835,EFO_0007160,0.3333333333333333,1
CHEMBL139835,EFO_0000676,0.3333333333333333,1
CHEMBL139835,EFO_0000574,0.3333333333333333,1
CHEMBL139835,EFO_0000616,0.3333333333333333,1
CHEMBL139835,EFO_0005558,0.3333333333333333,1
CHEMBL139835,EFO_0004714,0.3333333333333333,1
CHEMBL139835,HP_0006536,0.3333333333333333,1
CHEMBL139835,EFO_0022041,0.3333333333333333,1
CHEMBL139835,EFO_1001417,0.3333333333333333,1
CHEMBL1399,OBA_1000110,1.0,1
CHEMBL14,EFO_0005854,0.2,1
CHEMBL14,EFO_0004190,0.2,1
CHEMBL14,MONDO_0004247,0.4,2
CHEMBL14,EFO_0009869,0.2,1
CHEMBL14,EFO_0006928,0.2,1
CHEMBL140,HP_0001249,0.08333333333333333,1
CHEMBL140,MONDO_0013578,0.08333333333333333,1
CHEMBL140,HP_0001250,0.08333333333333333,1
CHEMBL1400,EFO_0022041,0.5,1
CHEMBL1401,HP_0002014,0.5,1
CHEMBL1402,EFO_0008560,0.5,1
CHEMBL1402,EFO_0004314,0.5,1
CHEMBL1402,EFO_0003882,0.5,1
CHEMBL1402,EFO_0004324,0.5,1
CHEMBL1402,EFO_0009270,0.5,1
CHEMBL1403281,MONDO_0005271,0.07692307692307693,1
CHEMBL1403281,EFO_0007319,0.07692307692307693,1
CHEMBL1403281,EFO_0005251,0.07692307692307693,1
CHEMBL1403281,EFO_0008533,0.07692307692307693,1
CHEMBL1403281,EFO_0006336,0.07692307692307693,1
CHEMBL1403281,HP_0001945,0.07692307692307693,1
CHEMBL1403281,EFO_0005611,0.07692307692307693,1
CHEMBL1403281,HP_0002017,0.07692307692307693,1
CHEMBL1403281,HP_0001742,0.07692307692307693,1
CHEMBL1403281,EFO_0000677,0.07692307692307693,1
CHEMBL1403281,MONDO_0005041,0.07692307692307693,1
CHEMBL1403281,EFO_0000319,0.07692307692307693,1
CHEMBL1403281,EFO_0000764,0.07692307692307693,1
CHEMBL1403281,EFO_0003888,0.07692307692307693,1
CHEMBL1403281,HP_0002013,0.07692307692307693,1
CHEMBL1403281,EFO_0022041,0.07692307692307693,1
CHEMBL1403281,EFO_0004895,0.07692307692307693,1
CHEMBL140476,EFO_0008546,0.5,1
CHEMBL1405,EFO_0009270,0.25,1
CHEMBL1405,EFO_0008560,0.25,1
CHEMBL1405,EFO_0004314,0.25,1
CHEMBL1405,EFO_0003882,0.25,1
CHEMBL1405,EFO_0004324,0.25,1
CHEMBL1405,MONDO_0007254,0.25,1
CHEMBL140796,OBA_2050096,0.5,1
CHEMBL1411979,OBA_0003277,0.14285714285714285,1
CHEMBL1411979,MONDO_0004247,0.14285714285714285,1
CHEMBL1411979,HP_0002017,0.14285714285714285,1
CHEMBL141305,EFO_0008560,1.0,1
CHEMBL141305,EFO_0004314,1.0,1
CHEMBL141305,EFO_0003882,1.0,1
CHEMBL141305,EFO_0004324,1.0,1
CHEMBL141305,EFO_0009270,1.0,1
CHEMBL14192,OBA_1000110,0.2,1
CHEMBL14192,MONDO_0018479,0.2,1
CHEMBL1421,MONDO_0015277,0.06666666666666667,2
CHEMBL1421,EFO_0000339,0.03333333333333333,1
CHEMBL1421,EFO_0010116,0.03333333333333333,1
CHEMBL1421,EFO_0005091,0.03333333333333333,1
CHEMBL1421,MONDO_0054695,0.03333333333333333,1
CHEMBL1421,EFO_0005772,0.03333333333333333,1
CHEMBL1421,EFO_0004532,0.03333333333333333,1
CHEMBL1421,EFO_0000616,0.03333333333333333,1
CHEMBL1421,MONDO_0024519,0.03333333333333333,1
CHEMBL1421,EFO_1001901,0.03333333333333333,1
CHEMBL1421,EFO_0000239,0.03333333333333333,1
CHEMBL1421,Orphanet_98994,0.03333333333333333,1
CHEMBL1421,MONDO_0015356,0.03333333333333333,1
CHEMBL1423,EFO_0007319,0.1,1
CHEMBL1423,EFO_0008533,0.1,1
CHEMBL1423,HP_0002017,0.1,1
CHEMBL1423,EFO_0000677,0.1,1
CHEMBL1423,MONDO_0043797,0.1,1
CHEMBL1423,HP_0002013,0.1,1
CHEMBL1423,MONDO_0041052,0.1,1
CHEMBL1423,EFO_0022041,0.1,1
CHEMBL1423,EFO_0004895,0.1,1
CHEMBL142635,MONDO_0005271,0.3333333333333333,1
CHEMBL142635,EFO_0005251,0.3333333333333333,1
CHEMBL142635,HP_0001742,0.6666666666666666,2
CHEMBL142635,HP_0001945,0.3333333333333333,1
CHEMBL142635,EFO_0000319,0.3333333333333333,1
CHEMBL142635,EFO_0007214,0.3333333333333333,1
CHEMBL142635,HP_0012735,0.3333333333333333,1
CHEMBL142635,EFO_0003956,0.3333333333333333,1
CHEMBL142635,EFO_0005751,0.3333333333333333,1
CHEMBL142635,EFO_0000537,0.3333333333333333,1
CHEMBL142635,EFO_0005252,0.3333333333333333,1
CHEMBL1428,HP_0001657,0.3333333333333333,1
CHEMBL1428,MONDO_0010979,0.3333333333333333,1
CHEMBL1428,EFO_0006336,0.3333333333333333,1
CHEMBL1429,HP_0000863,0.25,1
CHEMBL1429,HP_0002902,0.25,1
CHEMBL1429,MONDO_0001382,0.25,1
CHEMBL1429,EFO_0008620,0.25,1
CHEMBL1429,EFO_0003144,0.25,1
CHEMBL142936,EFO_0003756,0.5,1
CHEMBL142936,MONDO_0004985,0.5,1
CHEMBL1437,HP_0001742,0.4,2
CHEMBL1437,EFO_0005611,0.2,1
CHEMBL1437,EFO_0006336,0.2,1
CHEMBL1437,MONDO_0005041,0.4,2
CHEMBL1437,EFO_0007214,0.2,1
CHEMBL1437,HP_0012735,0.2,1
CHEMBL1437,EFO_0003956,0.2,1
CHEMBL1437,EFO_0003888,0.2,1
CHEMBL1437,EFO_0005751,0.2,1
CHEMBL1437,EFO_0005252,0.2,1
CHEMBL14370,HP_0001742,0.3333333333333333,1
CHEMBL14370,HP_0001945,0.3333333333333333,1
CHEMBL14370,OBA_0003277,0.3333333333333333,1
CHEMBL14370,MONDO_0002050,0.3333333333333333,1
CHEMBL14370,EFO_0007214,0.3333333333333333,1
CHEMBL14370,EFO_1000453,0.3333333333333333,1
CHEMBL14376,HP_0002013,0.5,1
CHEMBL14376,EFO_0007319,0.5,1
CHEMBL14376,EFO_0008533,0.5,1
CHEMBL14376,EFO_0001356,0.5,1
CHEMBL14376,HP_0002017,0.5,1
CHEMBL14376,EFO_0007486,0.5,1
CHEMBL1437764,EFO_0000764,1.0,1
CHEMBL1442422,HP_0002017,1.0,1
CHEMBL1444,OBA_1000110,1.0,1
CHEMBL1445,EFO_0000616,1.0,1
CHEMBL1445,EFO_0004714,1.0,1
CHEMBL1448,HP_0002014,0.5,1
CHEMBL145,MONDO_0005148,0.25,1
CHEMBL145,EFO_0000612,0.25,1
CHEMBL145,EFO_0003086,0.25,1
CHEMBL1451,MONDO_0008728,1.0,1
CHEMBL1451,MONDO_0003937,1.0,1
CHEMBL1451,EFO_1001051,1.0,1
CHEMBL1451,EFO_0000565,1.0,1
CHEMBL1451,MONDO_0004773,1.0,1
CHEMBL1451,EFO_0000676,1.0,1
CHEMBL1451,EFO_0000574,1.0,1
CHEMBL1451,EFO_0005558,1.0,1
CHEMBL1451,HP_0006536,1.0,1
CHEMBL1451,EFO_0007160,1.0,1
CHEMBL1451,EFO_1001417,1.0,1
CHEMBL1454910,OBA_0002272,0.3333333333333333,1
CHEMBL1454910,EFO_0003956,0.3333333333333333,1
CHEMBL1454910,Orphanet_733,0.3333333333333333,1
CHEMBL1454910,EFO_1001375,0.3333333333333333,1
CHEMBL1454910,EFO_0001645,0.3333333333333333,1
CHEMBL1454910,MONDO_0002258,0.3333333333333333,1
CHEMBL1454910,MONDO_0000831,0.3333333333333333,1
CHEMBL1456870,EFO_0005058,1.0,1
CHEMBL1456870,EFO_0004530,1.0,1
CHEMBL1456870,OBA_0003460,1.0,1
CHEMBL1456870,EFO_0800371,1.0,1
CHEMBL1457,EFO_0022041,0.5,1
CHEMBL145781,MONDO_0003406,0.5,1
CHEMBL146,HP_0001250,0.5,1
CHEMBL146,HP_0001000,0.5,1
CHEMBL146032,EFO_0000616,1.0,1
CHEMBL146032,EFO_0004714,1.0,1
CHEMBL146250,EFO_0000508,0.125,1
CHEMBL146250,EFO_0002913,0.125,1
CHEMBL146250,EFO_0000211,0.125,1
CHEMBL14638,HP_0001742,0.25,1
CHEMBL14638,EFO_0003888,0.25,1
CHEMBL1464,EFO_0005801,1.0,1
CHEMBL1464,EFO_0000275,1.0,1
CHEMBL146624,EFO_0004509,1.0,1
CHEMBL1467,EFO_0000565,1.0,1
CHEMBL146816,EFO_0009373,0.16666666666666666,1
CHEMBL146816,HP_0001250,0.16666666666666666,1
CHEMBL1471,EFO_0000764,0.3333333333333333,1
CHEMBL1472,EFO_0005763,1.0,1
CHEMBL1472,EFO_0006335,1.0,1
CHEMBL1473,MONDO_0008728,0.3333333333333333,1
CHEMBL1473,MONDO_0003937,0.3333333333333333,1
CHEMBL1473,EFO_1001051,0.3333333333333333,1
CHEMBL1473,EFO_0000565,0.3333333333333333,1
CHEMBL1473,MONDO_0001134,0.3333333333333333,1
CHEMBL1473,MONDO_0004773,0.3333333333333333,1
CHEMBL1473,EFO_0007160,0.3333333333333333,1
CHEMBL1473,EFO_0000676,0.3333333333333333,1
CHEMBL1473,EFO_0000574,0.3333333333333333,1
CHEMBL1473,EFO_0004255,0.3333333333333333,1
CHEMBL1473,EFO_0005558,0.3333333333333333,1
CHEMBL1473,EFO_0003894,0.3333333333333333,1
CHEMBL1473,HP_0006536,0.3333333333333333,1
CHEMBL1473,MONDO_0001572,0.3333333333333333,1
CHEMBL1473,EFO_0000731,0.3333333333333333,1
CHEMBL1473,EFO_1001417,0.3333333333333333,1
CHEMBL147580,EFO_0003956,1.0,1
CHEMBL147580,Orphanet_733,1.0,1
CHEMBL147580,EFO_1001375,1.0,1
CHEMBL147580,EFO_0001645,1.0,1
CHEMBL147580,MONDO_0002258,1.0,1
CHEMBL147580,MONDO_0000831,1.0,1
CHEMBL14762,MONDO_0005301,0.1,1
CHEMBL14762,MONDO_0004975,0.1,1
CHEMBL1477,EFO_0021901,1.0,1
CHEMBL1477,OBA_1001011,1.0,1
CHEMBL1477,MONDO_0001336,1.0,1
CHEMBL1477,EFO_0022276,1.0,1
CHEMBL1477,EFO_0920021,1.0,1
CHEMBL1477,EFO_0022294,1.0,1
CHEMBL1477,MONDO_0005301,1.0,1
CHEMBL1477,EFO_0010733,1.0,1
CHEMBL1477,EFO_0022148,1.0,1
CHEMBL1478,EFO_0004611,0.3333333333333333,1
CHEMBL1478,EFO_0005754,0.3333333333333333,1
CHEMBL1478,Orphanet_93160,0.3333333333333333,1
CHEMBL1478,EFO_0009451,0.3333333333333333,1
CHEMBL1481114,EFO_0004587,1.0,1
CHEMBL1481114,EFO_0000729,1.0,1
CHEMBL1484,HP_0001657,0.2,1
CHEMBL1484,MONDO_0010979,0.2,1
CHEMBL1484,EFO_0006336,0.2,1
CHEMBL1484,EFO_0000764,0.2,1
CHEMBL148674,Orphanet_199351,0.125,1
CHEMBL1487,EFO_0021901,0.5,1
CHEMBL1487,OBA_1001011,0.5,1
CHEMBL1487,EFO_0004530,0.5,1
CHEMBL1487,EFO_0800371,0.5,1
CHEMBL1487,OBA_0003460,0.5,1
CHEMBL1487,EFO_0005058,0.5,1
CHEMBL1487,MONDO_0001336,0.5,1
CHEMBL1487,EFO_0022276,0.5,1
CHEMBL1487,EFO_0920021,0.5,1
CHEMBL1487,EFO_0022294,0.5,1
CHEMBL1487,MONDO_0005301,0.5,1
CHEMBL1487,EFO_0010733,0.5,1
CHEMBL1487,EFO_0022148,0.5,1
CHEMBL1489769,EFO_0005058,0.5,1
CHEMBL1489769,EFO_0004530,0.5,1
CHEMBL1489769,OBA_0003460,0.5,1
CHEMBL1489769,EFO_0800371,0.5,1
CHEMBL1490,EFO_0005854,0.16666666666666666,1
CHEMBL1490,MONDO_0004247,0.3333333333333333,2
CHEMBL1490,EFO_0001356,0.16666666666666666,1
CHEMBL1490,EFO_0004190,0.16666666666666666,1
CHEMBL1490,EFO_0007486,0.16666666666666666,1
CHEMBL1490,EFO_0009869,0.16666666666666666,1
CHEMBL1490,EFO_0006928,0.16666666666666666,1
CHEMBL1491,HP_0001742,0.3333333333333333,1
CHEMBL1491,EFO_0003888,0.3333333333333333,1
CHEMBL1491099,EFO_0005058,1.0,1
CHEMBL1491099,EFO_0004530,1.0,1
CHEMBL1491099,OBA_0003460,1.0,1
CHEMBL1491099,EFO_0800371,1.0,1
CHEMBL1496,EFO_0021901,1.0,1
CHEMBL1496,OBA_1001011,1.0,1
CHEMBL1496,MONDO_0001336,1.0,1
CHEMBL1496,EFO_0022276,1.0,1
CHEMBL1496,EFO_0920021,1.0,1
CHEMBL1496,EFO_0022294,1.0,1
CHEMBL1496,MONDO_0005301,1.0,1
CHEMBL1496,EFO_0010733,1.0,1
CHEMBL1496,EFO_0022148,1.0,1
CHEMBL149859,HP_0003418,1.0,1
CHEMBL149859,HP_0001945,1.0,1
CHEMBL150,OBA_2050096,0.1,1
CHEMBL150,HP_0001000,0.1,1
CHEMBL150,Orphanet_88632,0.1,1
CHEMBL1501,MONDO_0008728,1.0,1
CHEMBL1501,MONDO_0003937,1.0,1
CHEMBL1501,EFO_1001051,1.0,1
CHEMBL1501,EFO_0000565,1.0,1
CHEMBL1501,MONDO_0004773,1.0,1
CHEMBL1501,EFO_0000676,1.0,1
CHEMBL1501,EFO_0000574,1.0,1
CHEMBL1501,EFO_0005558,1.0,1
CHEMBL1501,HP_0006536,1.0,1
CHEMBL1501,EFO_0007160,1.0,1
CHEMBL1501,EFO_1001417,1.0,1
CHEMBL15023,EFO_0007486,0.3333333333333333,1
CHEMBL15023,Orphanet_35173,0.3333333333333333,1
CHEMBL15023,EFO_0001356,0.3333333333333333,1
CHEMBL1504,MONDO_0008728,1.0,1
CHEMBL1504,MONDO_0003937,1.0,1
CHEMBL1504,EFO_1001051,1.0,1
CHEMBL1504,EFO_0000565,1.0,1
CHEMBL1504,MONDO_0004773,1.0,1
CHEMBL1504,EFO_0000676,1.0,1
CHEMBL1504,EFO_0000574,1.0,1
CHEMBL1504,EFO_0005558,1.0,1
CHEMBL1504,HP_0006536,1.0,1
CHEMBL1504,EFO_0007160,1.0,1
CHEMBL1504,EFO_1001417,1.0,1
CHEMBL150652,HP_0001250,1.0,1
CHEMBL1508,OBA_0003277,0.5,1
CHEMBL150894,MONDO_0007844,0.125,1
CHEMBL150894,MONDO_0005575,0.125,1
CHEMBL150894,EFO_0004833,0.125,1
CHEMBL150894,EFO_0000768,0.125,1
CHEMBL150894,EFO_0001645,0.125,1
CHEMBL150894,EFO_0000681,0.25,2
CHEMBL150894,EFO_0005091,0.125,1
CHEMBL150894,MONDO_0032913,0.125,1
CHEMBL150894,MONDO_0014704,0.125,1
CHEMBL150894,MONDO_0004643,0.125,1
CHEMBL150894,EFO_0005541,0.125,1
CHEMBL150894,EFO_0009448,0.125,1
CHEMBL150894,EFO_1001901,0.125,1
CHEMBL150894,EFO_0004995,0.125,1
CHEMBL150894,OBA_2050068,0.125,1
CHEMBL150894,MONDO_0004992,0.125,1
CHEMBL1509,EFO_0000616,0.5,1
CHEMBL1509,EFO_0003894,0.5,1
CHEMBL1509,EFO_0004714,0.5,1
CHEMBL1509,MONDO_0001572,0.5,1
CHEMBL1509,EFO_0000731,0.5,1
CHEMBL151,Orphanet_88632,0.0625,1
CHEMBL151,EFO_0004833,0.0625,1
CHEMBL151,EFO_0004612,0.0625,1
CHEMBL151,EFO_0000681,0.0625,1
CHEMBL151,EFO_0000565,0.0625,1
CHEMBL151,MONDO_0004643,0.0625,1
CHEMBL151,EFO_0004995,0.0625,1
CHEMBL151,OBA_2050096,0.0625,1
CHEMBL1510,MONDO_0005090,1.0,1
CHEMBL1512,MONDO_0008728,1.0,1
CHEMBL1512,MONDO_0003937,1.0,1
CHEMBL1512,EFO_1001051,1.0,1
CHEMBL1512,EFO_0000565,1.0,1
CHEMBL1512,MONDO_0004773,1.0,1
CHEMBL1512,EFO_0000676,1.0,1
CHEMBL1512,EFO_0000574,1.0,1
CHEMBL1512,EFO_0005558,1.0,1
CHEMBL1512,HP_0006536,1.0,1
CHEMBL1512,EFO_0007160,1.0,1
CHEMBL1512,EFO_1001417,1.0,1
CHEMBL1513,MONDO_0005148,0.5,1
CHEMBL1513,EFO_0000612,0.5,1
CHEMBL1513,EFO_0003086,0.5,1
CHEMBL1514361,EFO_0022041,1.0,1
CHEMBL151475,MONDO_0002009,0.3333333333333333,1
CHEMBL151475,EFO_0001356,0.3333333333333333,1
CHEMBL151475,EFO_0007486,0.3333333333333333,1
CHEMBL151475,EFO_0000677,0.3333333333333333,1
CHEMBL151475,EFO_0004895,0.3333333333333333,1
CHEMBL1516474,EFO_0007319,0.08333333333333333,1
CHEMBL1516474,MONDO_0004985,0.08333333333333333,1
CHEMBL1516474,EFO_0008533,0.08333333333333333,1
CHEMBL1516474,HP_0002017,0.08333333333333333,1
CHEMBL1516474,EFO_0007486,0.08333333333333333,1
CHEMBL1516474,EFO_0000677,0.08333333333333333,1
CHEMBL1516474,HP_0002013,0.08333333333333333,1
CHEMBL1516474,MONDO_0002009,0.08333333333333333,1
CHEMBL1516474,EFO_0000474,0.08333333333333333,1
CHEMBL1516474,EFO_0001356,0.08333333333333333,1
CHEMBL1516474,EFO_0003756,0.08333333333333333,1
CHEMBL1516474,MONDO_0005090,0.08333333333333333,1
CHEMBL1516474,EFO_0004895,0.08333333333333333,1
CHEMBL151649,HP_0000155,0.5,1
CHEMBL1516890,MONDO_0005575,0.034482758620689655,1
CHEMBL1516890,EFO_0000339,0.034482758620689655,1
CHEMBL1516890,EFO_0010116,0.034482758620689655,1
CHEMBL1516890,EFO_0005772,0.034482758620689655,1
CHEMBL1516890,MONDO_0032913,0.034482758620689655,1
CHEMBL1516890,MONDO_0024519,0.034482758620689655,1
CHEMBL1516890,EFO_0000239,0.034482758620689655,1
CHEMBL1516890,OBA_2050068,0.034482758620689655,1
CHEMBL1516890,MONDO_0015356,0.034482758620689655,1
CHEMBL15177,OBA_0003460,1.0,1
CHEMBL151938,MONDO_0004247,0.5,1
CHEMBL151938,EFO_0006928,0.5,1
CHEMBL1520,EFO_0004234,0.25,1
CHEMBL1520,EFO_0004309,0.25,1
CHEMBL1520,MONDO_0044637,0.25,1
CHEMBL152067,EFO_0000712,0.5,1
CHEMBL152067,EFO_0000341,0.5,1
CHEMBL152067,MONDO_0005041,0.5,1
CHEMBL152067,MONDO_0004979,0.5,1
CHEMBL152067,HP_0006536,0.5,1
CHEMBL152067,EFO_0004614,0.5,1
CHEMBL152067,OBA_1001087,0.5,1
CHEMBL152067,EFO_0022148,0.5,1
CHEMBL152067,EFO_0006335,0.5,1
CHEMBL1522,EFO_0008526,0.5,1
CHEMBL1522,EFO_0000474,0.5,1
CHEMBL1522,HP_0000739,0.5,1
CHEMBL1522,HP_0012531,0.5,1
CHEMBL1522,EFO_0006788,0.5,1
CHEMBL1524,EFO_0008546,1.0,1
CHEMBL15245,MONDO_0005271,0.07142857142857142,1
CHEMBL15245,EFO_0005251,0.07142857142857142,1
CHEMBL15245,HP_0001742,0.21428571428571427,3
CHEMBL15245,EFO_0006336,0.07142857142857142,1
CHEMBL15245,HP_0001945,0.07142857142857142,1
CHEMBL15245,EFO_0005611,0.07142857142857142,1
CHEMBL15245,MONDO_0004985,0.07142857142857142,1
CHEMBL15245,HP_0012735,0.07142857142857142,1
CHEMBL15245,EFO_0000474,0.07142857142857142,1
CHEMBL15245,EFO_0003888,0.07142857142857142,1
CHEMBL15245,EFO_0003756,0.07142857142857142,1
CHEMBL15245,EFO_0005252,0.07142857142857142,1
CHEMBL15245,EFO_0007319,0.07142857142857142,1
CHEMBL15245,EFO_0008533,0.07142857142857142,1
CHEMBL15245,HP_0002017,0.07142857142857142,1
CHEMBL15245,EFO_0000341,0.07142857142857142,1
CHEMBL15245,MONDO_0005041,0.07142857142857142,1
CHEMBL15245,EFO_0000319,0.07142857142857142,1
CHEMBL15245,EFO_0007214,0.07142857142857142,1
CHEMBL15245,MONDO_0004979,0.07142857142857142,1
CHEMBL15245,EFO_0003956,0.07142857142857142,1
CHEMBL15245,EFO_0005751,0.07142857142857142,1
CHEMBL15245,EFO_0000537,0.07142857142857142,1
CHEMBL15245,HP_0002013,0.07142857142857142,1
CHEMBL15245,MONDO_0005090,0.07142857142857142,1
CHEMBL1529,EFO_0006928,0.5,1
CHEMBL152907,EFO_0009373,0.3333333333333333,1
CHEMBL152907,HP_0001250,0.3333333333333333,1
CHEMBL152962,HP_0001250,0.5,1
CHEMBL153,EFO_0005757,0.5,1
CHEMBL153,EFO_0001645,0.5,1
CHEMBL153,EFO_0002609,0.5,1
CHEMBL153,MONDO_0002258,0.5,1
CHEMBL153,HP_0001643,0.5,1
CHEMBL153,EFO_0003956,0.5,1
CHEMBL153,EFO_0000729,0.5,1
CHEMBL153,MONDO_0000831,0.5,1
CHEMBL153,Orphanet_733,0.5,1
CHEMBL153,EFO_1001375,0.5,1
CHEMBL153,EFO_0000712,0.5,1
CHEMBL153027,EFO_0009373,0.3333333333333333,1
CHEMBL153027,HP_0001250,0.3333333333333333,1
CHEMBL153062,EFO_0008560,1.0,1
CHEMBL153062,EFO_0004314,1.0,1
CHEMBL153062,EFO_0003882,1.0,1
CHEMBL153062,EFO_0004324,1.0,1
CHEMBL153062,EFO_0009270,1.0,1
CHEMBL153094,EFO_0009373,0.1,1
CHEMBL153094,HP_0001250,0.1,1
CHEMBL1535,EFO_0007486,0.2,1
CHEMBL1535,EFO_0001068,0.2,1
